audio_file	transcription	duration
Chapter19_117_117.wav	Ashtaka uyachik antamanta periodistakuna, princeamantakuna, television ukumantakunapash chayamurka.	7.4385625
Chapter19_118_118.wav	Amaruka, parkipi shuk tiyarinapi wiyta kashpa, muyuntik runakunapa ñawpapi shayarirka.	6.4369375
Chapter19_119_119.wav	Mashi Amaru, kanka politika manta chayrak chay muska kankinachu?	4.428375
Chapter19_11_11.wav	Waminsi wasipi kari apustakunapash mirarishka.	4.1518125
Chapter19_121_121.wav	Tunamaru, imashinatak rikurakanchik, runa makimanta, mana kashpaka llukimanta.	5.6614375
Chapter19_123_123.wav	Doctor Amaru, shinapash kikinka alli manchu llukimanchu rikuy.	4.5013125
Chapter19_127_127.wav	Ñukanchikadmi ministrasiónpika pachamamapak kay ñikunatami ashtawan sinchiyachishun.	5.67675
Chapter19_128_128.wav	Tunamaru, kikintaka medios rikun munikaciónpika terrorurista nishpami rimashka.	5.118375
Chapter19_130_130.wav	Pirurismoka llaki kawsaymi ashtawankaka.	3.0093125
Chapter19_131_131.wav	Imashinatak ñawpaman apakrink yalliataka, kunshikun munisipalwanpash imashinatak kakrin?	6.15225
Chapter19_132_132.wav	Sapatista Mexico kuna nishkata yapatami allikachini, paykunaka nin, uyashpami pushana kani.	7.4258125
Chapter19_133_133.wav	Mashi Amaru, imapakta kikinka electiones munisipalekkunata misharkanki?	5.8305
Chapter19_134_134.wav	Shuk salvadoray ñukura, teolukía de la liberaciónmanta pushipata, ñukaman yachachiywarka shuk takita.	8.1506875
Chapter19_139_139.wav	Ama rupa ukllarirkanchik, serviceatapash rantirkanchik, pakalla pakallapash rimari kallarirkanchik.	7.4551875
Chapter19_141_141.wav	Sallus, mashikuna, salus.	1.856375
Chapter19_146_146.wav	Alcaldía, un coopernació, shipamanka asamblea na shunallta.	5.6573125
Chapter19_14_14.wav	Ñukaka pichkatami pastermantachurakrini.	2.852
Chapter19_151_151.wav	Imashpatak na ninchik, maymaru Sánchez.	2.8625
Chapter19_152_152.wav	Nimata mana killkashkanchikchu kovarrakunamantaka.	3.6248125
Chapter19_153_153.wav	Kutin sinchik, valiente runakunamantaka yapata kishkashka.	5.1105
Chapter19_155_155.wav	Hawaniropak ayllullaktapi.	2.4415
Chapter19_156_156.wav	Pandimiamanta rimaykuna.	2.33675
Chapter19_15_15.wav	Kuyayay, kriyhtoray.	1.56675
Chapter19_18_18.wav	Apoloniomi kan.	1.34775
Chapter19_1_1.wav	Kunan puncha electionkunata charinchik.	2.5556875
Chapter19_22_22.wav	Ñukataka chika kuytsawan sakiwachun.	2.8921875
Chapter19_23_23.wav	Patita desantaman munani.	2.0714375
Chapter19_24_24.wav	Ñami chay urnash nishkakunataka munisipiopak ayllullaktakunapika churashka.	4.8815
Chapter19_26_26.wav	Pushakunata akllankapakak sedulawan, mascarillawan rina kan.	4.1035625
Chapter19_27_27.wav	Ñukaka mana hamunta niychu, imashpa y kantesa makdalena mana religiónmantishka.	5.9743125
Chapter19_2_2.wav	Hapun neroayllullaktapika tukuy munisipimanta runakuna manchaywan, nerviososhinakuna kan.	6.882
Chapter19_30_30.wav	Amarushanchikwan watarishkamiyarin.	3.0431875
Chapter19_33_33.wav	Tukuy partidukunami, campañata rurak lukall ukupi kani, makanakunkapak shina alli starinakun.	6.250875
Chapter19_34_34.wav	Pasturta uyankapak munankichik?	2.13825
Chapter19_37_37.wav	Wawkikuna, hasukristo, mimi shakrin.	3.5031875
Chapter19_38_38.wav	Piblea kalliapi ñukanchik kushikuymi kakrin.	3.6039375
Chapter19_39_39.wav	Chay, mana pinka sinchik ñawi Apolu ñuka shina willachuarka ñukam, mariwanata wapuwan pamanakushkanin, paykuna paykunapa pantilla wamanish.	11.110625
Chapter19_3_3.wav	Tukuchinkapaka, tayta Amaru Sánchez, kikinka allkaldiyata mishasha yuyankichu?	5.34225
Chapter19_41_41.wav	Chay empresariyu, armanturunapash, wiskita upyakushka, payka mishana pachaka ninishpa purikurka, ashtaka kullkita kushka kashkamanta.	10.2585625
Chapter19_42_42.wav	Opipashun, dogarmanta, upipashun.	2.0983125
Chapter19_45_45.wav	Gumersinda ari, wirtumanta cooperativamanta warmi, chaykunata pushak, paypash chayamurkan.	6.244625
Chapter19_46_46.wav	Electoroni kamanta yachak mashi wakin paypashamurka.	3.9126875
Chapter19_48_48.wav	Marta, shinallatak, hampik mashipash chayamurkakunami.	4.1526875
Chapter19_49_49.wav	Mikur, tukuy matria libre partidumantakunami chayamurkakuna.	4.8385
Chapter19_50_50.wav	Amaru Sánchez, ñukanchikpa kantidatun paypak sumak yanamuchikuta churakushka shamurka.	6.73875
Chapter19_54_54.wav	Mana yachanchikchu, mashi Gumern, hapuniropi kanchik, pi mana urmashpaka rushkariini.	7.0916875
Chapter19_56_56.wav	Alkallataka na tantu yuyanichu, ashtawan karin consulta popularta mimunani.	5.657625
Chapter19_58_58.wav	Hawalarka umapi kawsakkunawan piñanakuykunamantami ministari ukumantakunaka shuk consultapopolar nishkata churashun nirka, kay miniriy asillu abierto nishkamanta tapuyta rurankapak.	13.9224375
Chapter19_59_59.wav	Shinapash chaytaka ñami kunkashka karkakuna, alcoholdezaka mana kunkarkachu.	5.79425
Chapter19_60_60.wav	Maktallinaka shuk consulta popularta rurankapak shuk urnakunata churashkami, alcoholrikunapa, kunsi halkunapa akllana manñapi.	10.038125
Chapter19_61_61.wav	Chaypapelitakunaka shuk llatapuyta charinkami.	3.8819375
Chapter19_64_64.wav	Konsultata mishashpaka, alli kaldiyatak mana mishashpapish kushillami kakrinchik.	5.4265625
Chapter19_65_65.wav	Ama kunkankichu, kayka na winkulante nishkachu.	4.3255
Chapter19_66_66.wav	Shinapash mishaykunawanmi pinkulantita rurashun.	3.27275
Chapter19_67_67.wav	Shuk wipalatami charishun, imperio golden kanchik nishkawan makanakunkapak.	6.016375
Chapter19_69_69.wav	Ashtawankarin, chay mishay kunsultakunata rurakrinchik, kay Amazoníapatrollumanta, sachakunata, wakrakunata tukuchishkamanta, transkémiku, glimposatukunamantapash.	13.9369375
Chapter19_6_6.wav	Hawaneropak ayllullaktapi.	2.45225
Chapter19_72_72.wav	Kanchik spacha tutamantami kan, kay anpura nishkakunataka paskashkaminyak.	5.906625
Chapter19_73_73.wav	Rikuychik, votankapakka larku piylakuna tukushka.	3.880125
Chapter19_75_75.wav	Kami setakunata, wipalakunata, partidukunamanta kullakunataka mana churakushka purinakunachu.	6.941125
Chapter19_76_76.wav	Serve sakunapash mana tiyanachu.	2.631125
Chapter19_78_78.wav	Karu yaychik karaku, kohakunata pipash mana shuwankachu.	3.78775
Chapter19_79_79.wav	Urna kunataka mana, shinapash, papeleta kunataka ari.	5.1325625
Chapter19_7_7.wav	Pandimiamanta rimaykuna.	2.400375
Chapter19_81_81.wav	Ama takuray kallarichikchu, allkantiyak allimi kay tukuntsa rurashka.	4.081
Chapter19_82_82.wav	Alcaldía imatak rurashka kakpipash, kullankakkashkashkipash, allavado kachun.	6.78125
Chapter19_87_87.wav	Chaypapelta uchallasak tikri, upa yaymashi.	3.3508125
Chapter19_88_88.wav	Pichapacha chishik kan, ña urna kuna wicharishkami.	3.619
Chapter19_8_8.wav	Chunka ishkun kapitulun.	1.7515
Chapter19_90_90.wav	Konsultapopular nishkawan kallarikrin, ari, mana shina nishkakunalla kashkamanta yallak.	6.491
Chapter19_92_92.wav	Yupana commissionka ñami charin kay consultapapulashmanta paktachishkakunata.	5.5706875
Chapter19_94_94.wav	Kikinka ari ninkichu, ama explotación minera metallika akrañeskala mayu umakunapi tuku yakukunapi tiyachun.	8.9121875
Chapter19_95_95.wav	Ari, o mana.	1.4304375
Chapter19_96_96.wav	Cierto 41,747 botukunawanmi shashka.	4.6863125
Chapter19_97_97.wav	Chayka nisha nimi yuchankayllashpunk, 7% watukunami kan.	4.4503125
Chapter19_98_98.wav	Kinze puntu uno por cientooka mana mishashka.	3.4390625
Chapter19_99_99.wav	Doospunkta 2% mana valin uyurakmi kan.	3.531
Chapter1_100_100.wav	Pushak allkakdesa, nachu yapalla kan watapakta raymikunatapash ama rurachun nishpaka?	5.796875
Chapter1_102_102.wav	Kikin, periodista pushak, muyuntik kawsay ayllukunata kayachikpay.	5.029625
Chapter1_103_103.wav	Kaychishik, importante willachikunata kukrinchik.	3.655125
Chapter1_104_104.wav	Kashna willachikpika, tayta kurapash chayamurka.	3.5118125
Chapter1_105_105.wav	Tayta kurapash pastorpash, kay ayllullaktapika ishkay iglesiamityan.	5.8400625
Chapter1_10_10.wav	Milla yayapa markawan.	2.0785625
Chapter1_113_113.wav	Mana allimanta kallariyak kaldesa, kaspinwan waktarishpa yacharishkami kanchik.	5.8286875
Chapter1_114_114.wav	Shinaka coronaviruska, mana triguatakunchu.	4.3869375
Chapter1_115_115.wav	Ospitallmanta willachik mun, chunka kanchik mushukkanta kiyadokunami tiyan nishpa.	6.9029375
Chapter1_117_117.wav	Shinapash, ashalla respiradorkunatami charinchu.	4.1239375
Chapter1_119_119.wav	Alli willayka ñami, shuk niki, wakunakunata churankatak chayamushka?	5.4219375
Chapter1_11_11.wav	Mashi umersenta imantallatakapash kanki.	3.49575
Chapter1_120_120.wav	Manashta kachutukuy hampikunapak, enfermirkunapak, hampishpak ñawpak kunapak.	6.569625
Chapter1_123_123.wav	Wakchakunapakka, imaorashiy, pakunakunaka chayamunkak.	3.5745
Chapter1_124_124.wav	Ministerio de saludukumanta willachishka ashtaka warankawakunatami charikrinchik nishpa.	6.1683125
Chapter1_12_12.wav	Kaypi mana alli, mashi ushavios.	2.358875
Chapter1_132_132.wav	Kikinkamanachu yachanki pushak kall kaldesa, kovik unkuyka huchakuna hunta kashkamanta supaypak ruraykunami kan, tukuy runakunata manchachishka charinkapak.	11.4121875
Chapter1_136_136.wav	Ama piñarikishpa, kikinpashnachu chay segñalkunata charinki.	4.1954375
Chapter1_137_137.wav	Ima marka ima señalkunata, yachay ushanichu?	3.80025
Chapter1_138_138.wav	Say, say, say, say, nishka, millan yayapakseñall.	5.2840625
Chapter1_142_142.wav	Shuk munkami celularki rimakurka.	2.898625
Chapter1_143_143.wav	Willachikurka mana pandemiachu nishpa ashtawankarin plantermiya.	6.781
Chapter1_144_144.wav	Shuk planti, ah, nin, tukuykunata tukuchinkapak.	5.122625
Chapter1_146_146.wav	Ashtawan sirio rimawanki.	2.2244375
Chapter1_147_147.wav	Nachu yachanki, chay wakunakunaka tukuy kay pachapi tiyakta tukuchinkapakmi, chay wakunakunaka wañuchinkapakmi.	9.9454375
Chapter1_148_148.wav	Ñukanchik yawarkimi churan tukuy yukumanta, azeyini nishka chakchu richun.	6.0090625
Chapter1_149_149.wav	Asin indika ima nishkatak kan.	2.3078125
Chapter1_151_151.wav	Ñukaka mana lavoratoriamanta ukucha kankapak munanichu.	3.902125
Chapter1_152_152.wav	Kishkashka pankakunapi apoka lipsis nishka kamupi shinanin.	5.952875
Chapter1_153_153.wav	Tukuykuna antikristopak ñawpakpi kanchik, chay verinota yawarki churakpika tukuylla tukurina.	9.5913125
Chapter1_155_155.wav	Kunanllatak ñakutin nikriwankichik, allpayllakrin mana runpachu, planuyashkampari.	6.7218125
Chapter1_156_156.wav	Kankuna yapa, zombies, alliernikin, aspelikulakunata rikushkankichik nachu?	5.840375
Chapter1_157_157.wav	Rikupay pushak allkaldesa.	1.9489375
Chapter1_158_158.wav	Ñuka mana chay pantasi yakunapi krinichu.	2.6885625
Chapter1_159_159.wav	Shinapash ñuka rimaypika pantemiyaka mana shukuna nin shinachu.	5.1930625
Chapter1_160_160.wav	Kanela yakuta, punchapi kim sakuti upyachikpi chaykuru tukurinchami.	6.570375
Chapter1_161_161.wav	Chaytami ñuka sopirinu unkushka kakpika kararkani.	3.5926875
Chapter1_162_162.wav	Nima kanilla yaku.	1.9299375
Chapter1_165_165.wav	Hatun espiritual makanakuypimi kanchik, chaytaka mishayta ushashun.	6.0450625
Chapter1_167_167.wav	Mana mañayllallichu, pastor.	2.067625
Chapter1_169_169.wav	Wirkishmamata mañashpantiy tarpushpantiy.	3.556
Chapter1_16_16.wav	Ama shi, ninkichu, mashi umir, kikinpak hatuna ukupi mana katuripika maypishik katurinka?	7.5545
Chapter1_171_171.wav	Pakuna nishkaka katun yanapaymi.	2.910625
Chapter1_173_173.wav	Na, ama munkakunaka supaykuna umachichun.	4.5685
Chapter1_174_174.wav	Hash, ñukarakbakunariykrini.	2.9589375
Chapter1_175_175.wav	Ari, kunanllatak kankunapak ñopapibakunariyrini.	4.4565
Chapter1_176_176.wav	Ama ruraycholkaldesa, ama wañuyichu.	3.4530625
Chapter1_179_179.wav	Shinallami allkakrisha pushaka tukuypa ñawpapi pakunariy.	5.4951875
Chapter1_181_181.wav	Alcaldesa matalena yari.	1.587125
Chapter1_189_189.wav	Kikin manarakbakunanachu karkanki.	2.4915625
Chapter1_18_18.wav	Mikor, mikurta, tamarkuta chayshikman allchipanki, mashi.	3.473375
Chapter1_193_193.wav	Hawaniropak ayllullaktapi.	2.4689375
Chapter1_194_194.wav	Pandimiamanta rimaykuna.	2.3705625
Chapter1_19_19.wav	Ari ari, mashi ushavio, chay rashukkuta katuni.	3.7214375
Chapter1_20_20.wav	Mashi, mascarillataka allita churakuy, kay millay unkuyka mana kishpichikunchu.	6.8603125
Chapter1_21_21.wav	Wumersenta mashika alli, kuyak warmimi kan.	4.022125
Chapter1_23_23.wav	Mana huchayu, wichkana kaspishina alli shayarishka rikta warmi kan.	6.1335
Chapter1_24_24.wav	Shinapash, kay pandemiawanka, ah, imacha, imashina shamukpi rikushpa katinakunchik.	7.251
Chapter1_25_25.wav	Rikuychik, rikuychik, chayta chapamukuka apoluñomi kan, payka rakuruna anta wakunawa llamkankan.	7.9741875
Chapter1_29_29.wav	Willachiwarkami, shinachay imachan, shinapash kashna ninakomi, uyankichik, Apolu ñun runaka tutakunami ñampitachu illakunata shitankapak llukshin nin.	12.73525
Chapter1_30_30.wav	Antawakunapa llamta kunatukyakpika payka allichishpa katin nin, shinachaymachin, shinapash kashna nin.	7.910875
Chapter1_34_34.wav	Kaypishinalla, mashi yucesión.	2.433125
Chapter1_37_37.wav	Wakinllantakunata charinkapak pachamamapa yanapa washkami.	3.839625
Chapter1_39_39.wav	Umana kashpa supay, pi?	1.8724375
Chapter1_42_42.wav	Nurtemanta mashikuna, surmanta mashikunapash, ama sumiamanta mashik wawkipa nikunapash, kustamantakunapash.	9.4333125
Chapter1_43_43.wav	Mashiusebio, mashiusebio, kununklla saratantakutak katukuni manachun munanki?	6.683875
Chapter1_45_45.wav	Ekadormantallatak ayllukuna, boliviamanta, pirumanta wawkipa nikunami chayamushka.	6.5574375
Chapter1_58_58.wav	Chaymantan habo nirupak ayllullaktanishpa shutichishka.	4.8615
Chapter1_5_5.wav	Ñuka ayllullaktataka esperanza nishpa riksinkarka, shinapash na alli shimikuna tiyashkamanta habo nirupa ayllullaktak nishpa riksinkuna.	10.57725
Chapter1_61_61.wav	Chay wasiy, chay wasika alli ayllukunapakmi kan, shinapash runakunaka shuk dollar kullkita tantachinamanta, mospareinakun.	10.41
Chapter1_65_65.wav	Policía pushka, shukay llupak raymipillami kanchik.	3.29475
Chapter1_69_69.wav	Kaypika tuna ninchikmi.	1.5775625
Chapter1_76_76.wav	Watapakta raymipimi kanchik, polisiyapushak.	3.5109375
Chapter1_78_78.wav	Pantemi apachakunapika tukuykunami chaywata charishkawan, sakiriychik, uyaychik mashikuna.	6.4004375
Chapter1_79_79.wav	Shinapash, policía pushak.	2.2910625
Chapter1_7_7.wav	Hawaniropak ayllullaktapi.	2.482
Chapter1_81_81.wav	Ishkaymétupi sakiriy.	1.633875
Chapter1_82_82.wav	Hatun pushak pulsiaman willanki.	2.62775
Chapter1_84_84.wav	Chuyayshu, yaypolishikapuysha.	1.962125
Chapter1_86_86.wav	Kunanka allkaldiaman rikrini, ñuka wasimanta mana karuchu.	4.6568125
Chapter1_89_89.wav	Aycaldesa pushak.	1.3849375
Chapter1_8_8.wav	Pandemiamanta rimaykuna.	2.366875
Chapter1_93_93.wav	Apushakpariorista, mana hamuktanka mana kashunchu.	4.08825
Chapter1_94_94.wav	Kimsa emekunamantawi llarkani.	2.5724375
Chapter1_96_96.wav	Alcaldesa pushak, maykantak chay emekunaka?	3.518
Chapter1_97_97.wav	Maskarilla, maki mayllari, metro karulla.	3.7260625
Chapter1_99_99.wav	Chushku, mamankachakrini.	1.511875
Chapter1_9_9.wav	Shuk kapitun.	1.1775625
Chapter20_100_100.wav	Chayta puykunataka mana winkulantininchu.	3.653625
Chapter20_101_101.wav	Nachu llaktapak shimika yuspak shimiy shinami ninkichik.	4.010375
Chapter20_102_102.wav	Winkulante tukunkami mobilización popularwan.	3.9635
Chapter20_103_103.wav	Ñukanchik munisipiutaka territorio libre de minariyametallika en las puentes deawa nishpami shutichikrinchik.	8.332
Chapter20_104_104.wav	Kukalashukta kall kaldiyakunapash shina rurashka kan.	3.976
Chapter20_105_105.wav	Alcaldiyaka warmi punapak imatakushanin.	3.63475
Chapter20_106_106.wav	Alli programakunata rurakrinchik, presupuesto inclusive nishkawan.	4.525875
Chapter20_108_108.wav	Ñamanan ñankunapi llamkaykunapi akushukkuna tiyankachu.	4.4345
Chapter20_109_109.wav	Paymentisidio, warmita ama wañuchichun.	3.5668125
Chapter20_10_10.wav	Ishkay chunka kapiturin.	1.730625
Chapter20_112_112.wav	Paymenista, ecolokistakunami kanchik.	3.2466875
Chapter20_114_114.wav	Ashtawan karin, zona demachismo shutimi kana.	3.0433125
Chapter20_116_116.wav	Prosituciónpi kawsak warmikunamanka, llamkaykunatami mashkashun, chay llakichik ukumanta llukshichun.	7.541125
Chapter20_117_117.wav	Kikinpish ñukanchik shina llaktamanta kankiy tukamaru.	3.667625
Chapter20_119_119.wav	Pukuchinkapak katuna rantinkapak ashalla intereswan kullkita mañachikrinchik, allimi kuykunata tarinkapak.	8.1178125
Chapter20_120_120.wav	Llegislatiwapi makanakukrinchik, reforma agrariamanta.	4.4543125
Chapter20_122_122.wav	Asienta aspakunata charikkunaman yuyachini, manarak españolkuna shamukpika kay aspakunapika tawka runakunami kawsarkanchik, mana chushakllachu karka.	11.1740625
Chapter20_124_124.wav	Paykunapak propiedad privata nishkakunaka, propiedad rupada nishpami shutichina kan.	5.41425
Chapter20_125_125.wav	Pushak allkalday, kaykunamanka, yata wiksayuk wawakunami tiyan, chalakukuna.	6.3355
Chapter20_126_126.wav	Alcaldesa Magdalena, puka wipalakuna kullkikunawanpash yanaparka, shinapash.	6.7504375
Chapter20_127_127.wav	Punokunaka ninan allimi karka.	2.3256875
Chapter20_128_128.wav	Shinapash legislatipopi makanakukrinchik, shuk salariyokpasi kunishkamanta, shuk alli salariyumanta, wakcha ayllukuna sumaklla kawsachun, millay unkukunawan ashtawan waktarishkakunakmanta, millay unkuywan ashtawan waktarishkakunamanta.	18.130125
Chapter20_129_129.wav	Karullaktamanta shamushka turipanikuna, kay munisipi ukupi yanaparinakukrinchik, tukuykunata alli shamushka ni punchik.	8.9056875
Chapter20_132_132.wav	Uchilla emisorakunata katuk yachikrinchik.	2.966375
Chapter20_133_133.wav	Ñukanchik partidomatria libreka shuk proyectu delaydemokrata nishpapimi ña llamkaku, ayllullaktakunapi uyachik antakuna mirachun.	9.3036875
Chapter20_134_134.wav	Kay aspector radioeléctricun nishkapika, maymantami shukterció nishkaka kay medioskomunitarios nishkakunapakmi kanaka.	9.3645625
Chapter20_135_135.wav	Pushak allkaldi, achkatak yachakukunami yachakuy illak sakirishka internetamanachariymanta.	7.3740625
Chapter20_137_137.wav	Ingternetka shukteriychu, umanomi kan.	2.552125
Chapter20_138_138.wav	Tukuykuna interneta charichunmi kaparishun.	2.8706875
Chapter20_139_139.wav	Shinallatak technolokiyash librez, sudwa libre, nishkakunatapash publicopak privado papash charichu.	7.3375625
Chapter20_13_13.wav	Niway Marta.	0.872875
Chapter20_140_140.wav	Kay alliapak compromisomi kan.	2.532
Chapter20_141_141.wav	Kunanmantaka ña mana habonero ayllullakta kankachu, nimaypipash munisipi muyuntipika.	6.576125
Chapter20_142_142.wav	Esperanza shutiwanmi kunamantaka kallarishun.	3.671
Chapter20_145_145.wav	Chay normalidadmi llakik karka.	2.536625
Chapter20_14_14.wav	Kanaderukuna rikunkapak shamushka, besinu allkaldikunapash, kulldenkansmineriamantapash, iglesiakunamantapash, yachay wasimanta wawakunapashmi shamushka mashi.	11.785375
Chapter20_150_150.wav	Imatak, polu ña?	1.2231875
Chapter20_151_151.wav	Kaytaka tukuchinami kanchik, ñukanchikpa kullkina katunata manarak tukuchikpillata, alcohol ditaka llukchinami.	8.1034375
Chapter20_153_153.wav	Na yachanichu, imashina kashpapash ña mayanmi alli alliamantaka llukchina.	4.3310625
Chapter20_155_155.wav	Chunka pichka watata charishpa mana, impustokunatayman kuriank.	3.6135
Chapter20_157_157.wav	Na kashpaka churita pakalla pinksiyanta mana yallichinkapak charikunka.	4.473125
Chapter20_15_15.wav	Shinaka wawakunapak delegación ñawpashpa yallichun.	3.2029375
Chapter20_164_164.wav	Chayka allkaldiyata shuwankapakmi, allkaldiyata shuwankapakmi kay maffiyushun runakuna munanakun.	7.680875
Chapter20_165_165.wav	Kaytaka shukradio novelapi willachishun kayka kaypitukurirka.	4.508125
Chapter20_166_166.wav	Hawaneropak ayllullaktapi.	2.4173125
Chapter20_167_167.wav	Pandimiamanta rimaykuna.	2.3521875
Chapter20_1_1.wav	Amar ushanchik, pushak runa, ñukanchikpak munisipiymanta alcoholcaldiyata pushankapak misharka.	6.3535625
Chapter20_20_20.wav	Kunanka niwaychik, ima kikinkuna shuyankichik kay alliamanta.	4.678125
Chapter20_21_21.wav	Alka alli, yachaykunaka kiyanaymi kan.	3.2189375
Chapter20_24_24.wav	Ministerio dedukaciónman rimakrini.	2.5135
Chapter20_25_25.wav	Yachachikunata kapashita achun, mañakrini, ashtawanka sumakta yachachichun, yuyaykunamanta yanapachun, kikinkuna yuyaykunata charinkichik, ama kay lorushina chayllallatak chayllallatak rimankichik.	15.9053125
Chapter20_26_26.wav	Yachakuykunaka kushilla kachun, allkalday, ñukanchikka puñukrinchikmari.	5.163375
Chapter20_28_28.wav	Yanunata, mekanikata, karpintiriyata, electricitycidadak, tarpunata, shinallatak murukunata tantachinatapash, shinallatak informatikatapash.	11.4125625
Chapter20_30_30.wav	Ingleshtapash yachachichun alli kalli.	2.5875625
Chapter20_32_32.wav	Mashi alli kaldi, yallichiyway.	1.9945625
Chapter20_33_33.wav	Niway, niway, marka.	1.212
Chapter20_36_36.wav	Hampi wasimanta willachin ñami kanchishchunka por ciento runakuna,bakunarishka tukuy llaktakunamanta, kitikunamanta, ayllullaktakunamantapash.	10.263125
Chapter20_37_37.wav	Sumakpacha, Marta.	1.456
Chapter20_39_39.wav	Pakunakunata karakunchik tukuy llaktakunaman.	3.1304375
Chapter20_3_3.wav	Amaruk, kuyayaymatiyariybre.	2.7018125
Chapter20_43_43.wav	Shinapash ñami piñarishkakuna, kay enemigo runakunata charin, empresariyukunata, guvernumanta runakunata.	7.7305625
Chapter20_44_44.wav	Chayka alli senyallmi kan.	2.062875
Chapter20_45_45.wav	Shinallatak alli yanapak mashikunatapash charimi, movimiento socialmantakunatapash alli runakunaka corrupto runakunataka yallimi tiyan.	10.534375
Chapter20_47_47.wav	Chaymanta ñukaka exalcaldesa Magdalena takka kutinka yachinkrinimi, empanadatak mikunkapak rinkapak yari?	8.1384375
Chapter20_4_4.wav	Paypa konsekakkunawan ñami possessionarishka kan.	3.7926875
Chapter20_50_50.wav	Yuyarinkichu, ñukaka nirkani shuk tantanakuyta, shuk partiduta rurashun nirkani.	6.3279375
Chapter20_51_51.wav	Ari, ushavio, yuyari nimi.	2.3231875
Chapter20_54_54.wav	Amaruka al kalliapiy tiyakun.	2.148625
Chapter20_55_55.wav	Kunsay karkunapash, harkaykunapash mana alli shimikunapash tiyankami, shinapash katinchik.	6.65275
Chapter20_56_56.wav	Ari, wakinpirriccharin ishinapash na krinichu, matria librewan tukuy rarashkakunata kusebi.	7.9645
Chapter20_57_57.wav	Kunanka shuk partidumanta shuk tantanakuymanta rimankapak shamukun?	4.8439375
Chapter20_58_58.wav	Ishpichiyway, yawsariyok.	1.89475
Chapter20_5_5.wav	Kunanka visitakuna, shullisitukuna, presupash tukuna, proyectukuna kallarimun.	6.427875
Chapter20_60_60.wav	Ñami, matria librewanpakta kani.	2.4229375
Chapter20_62_62.wav	Mana hamuktanichu, Eusebi?	2.9543125
Chapter20_64_64.wav	Magdalena Eki kikin, kikin ñuka.	4.18475
Chapter20_67_67.wav	Maktalena, ñuka warmi illak, wiyudomi kani.	3.4639375
Chapter20_6_6.wav	Administration publica nishkapash kallarirkami.	3.8049375
Chapter20_70_70.wav	Ñuka mana kay asteronishkakunapi krinichu, shinapash, sumak eclipse nishka chayamushka yari.	7.2939375
Chapter20_72_72.wav	Shinaka, kikinpak shunku pakishkata hampi shamayakusebi.	4.8510625
Chapter20_73_73.wav	Alcaldi Amaru Sánchezka tukuy lunes punchapimi kunsekuk munisikpallwa tantanakun.	5.94525
Chapter20_74_74.wav	Sawaduchawpi punchapika tukuy ayllukunawan tantanakushpa rimarin.	4.942625
Chapter20_78_78.wav	Kay tukuy allishka kipa, kay pandemia yallishka kipa, kay mushuk enerkiyakunata charinkapak chimpana kanchik.	8.61425
Chapter20_79_79.wav	Petróleo, karbun, kaskunata sakina kanchik.	3.7084375
Chapter20_7_7.wav	Marta, Apolu ñupa warmi karka, ari, paymi secretariyatukurka.	5.3576875
Chapter20_80_80.wav	Kay munisipi owan, energiyash limpiyash nishkakunawan kallarinchik, markakunapi tukuy mamallaktakunapipash.	8.373375
Chapter20_81_81.wav	Niway, mashi Amaru, kikinkanachu mamallakta turismo ruraywan kawsay ushanka yanki.	6.420875
Chapter20_82_82.wav	Kay kuyaylla intita ñukanchik apunchik karashkawan, nachu petróllopak rantik intita hapiy ushanchikyari.	8.640875
Chapter20_86_86.wav	Kanbioklimatikoka millay unkutapash yalli llakimi kan.	4.2015
Chapter20_88_88.wav	Kishpichiway, yaku Gumersinda?	3.0201875
Chapter20_89_89.wav	Yakuka unutapash yallimi balin, mashi Amaru.	3.552875
Chapter20_8_8.wav	Hawaneropak ayllullaktapi.	2.441
Chapter20_92_92.wav	Alli nishka mashi rumelka.	1.790875
Chapter20_94_94.wav	Shuk derechuk, umanomi kan.	1.844
Chapter20_96_96.wav	Shinallatak koka, narikotrapi kokunata mana satishunchu.	4.7805625
Chapter20_97_97.wav	Apolonio pantillakuna alli uyachun.	3.031375
Chapter20_98_98.wav	Kuriminariyamanta rimashpa, consultapopulak allimi rikun.	4.987
Chapter20_99_99.wav	Pichamanta chuskomi, hatun minariyata mana munan nin.	4.58425
Chapter20_9_9.wav	Pandimiamanta rimaykuna.	2.3426875
Chapter2_101_101.wav	Alcaldesa pankantawanpash, kaynatachu lakunawan utukurirka.	4.2968125
Chapter2_104_104.wav	Pandemi apachapi mari kanchik.	1.7514375
Chapter2_107_107.wav	Apolu ñu, ama imatapash rimawaychu, ama imatapash kutinka niwaychu, ña riksiywankimi ñukatak.	6.162375
Chapter2_109_109.wav	Kanka upashlla ñukapa nishkataka yachakuna kanki, kullashmi kaspiy kawka.	6.571875
Chapter2_10_10.wav	Huskado nishka ukuman ñukawan, hakuchik.	2.498125
Chapter2_117_117.wav	Chaypimi nista tantanakuy, umakunataka kunuyachishkanka.	3.888375
Chapter2_118_118.wav	Ñukaka shuk layaku yunchisha, piwanpash, sirri warmik.	3.93225
Chapter2_122_122.wav	Pachu illak, shuk llawkupi kawsan, samayta hapinkapapash mana charin.	5.7926875
