file	transcription	duration	forced_language
Chapter6_143_143.wav	Mán a Lita o a Kimbic, a Lita Riku, chínja mi causeica.	5.1541875	es
Chapter6_145_145.wav	¡Ay, ¿quí que no me ha caído? ¿Qué es eso?	3.0879375	es
Chapter6_146_146.wav	¡Zaki Pachamaricanche!	1.9445	es
Chapter6_147_147.wav	Ushashka Damiaka, ashtaka ponjakuna takatihu	3.480375	es
Chapter6_148_148.wav	¡Hattonglarca conapas hundarca! ¡Pamba conapas cochayarca!	4.444	es
Chapter6_149_149.wav	Tarposca conapas, chingasca, y en mavueva conapas, tu cuímario a Nusca.	5.0785	es
Chapter6_150_150.wav	¡Cutimbas, cutimbas, ¡waktas y tu cusca canche!	2.922	es
Chapter6_152_152.wav	¡Pachamito, Cugring, Cherry!	1.7591875	es
Chapter6_153_153.wav	Alitanish, pa'ca, ni ucanti tu cuciiri na'un ti.	3.44575	es
Chapter6_154_154.wav	Se inventa mi huasipita al puzca conaca, ¡meimanta aligan! ¡Cias na' ya que pachapi mi conacunata, charingaba!	8.2703125	es
Chapter6_156_156.wav	Uchazarurana kanchi.	1.647	es
Chapter6_157_157.wav	Ari, ha tu manga bien uso.	2.93275	es
Chapter6_158_158.wav	Nucanci, ya ya mamacuna, paga bachapicina.	3.2631875	es
Chapter6_159_159.wav	Y al caio angruna con acá, mi kunata cherry.	3.233625	es
Chapter6_15_15.wav	Y ahora, puca muy para con agua.	2.4548125	es
Chapter6_161_161.wav	¡Ay, Susa! ¡También da guardmico, no hay anusu!	3.739625	es
Chapter6_162_162.wav	¿Waking Harikunapas Nachayana Panga?	2.7625	es
Chapter6_163_163.wav	Ari, Sina Pacha	2.4438125	es
Chapter6_164_164.wav	Murokunata, Chari, Koona, Pamuichi.	2.6905625	es
Chapter6_165_165.wav	Atalpata ceris papas, mi conata ceriscuna, juracho.	5.1746875	es
Chapter6_166_166.wav	Ahí jujate a pie, cuácein, cuácein mania grintin.	3.298375	es
Chapter6_167_167.wav	Ari, huyachín tapí, huyachín.	2.2406875	es
Chapter6_168_168.wav	Pimpas, chari, chpaca, caramucho.	2.2659375	es
Chapter6_169_169.wav	¿Asta que la corona ya paya coan, mana o asimante a Yushu Ocean?	4.5395625	es
Chapter6_16_16.wav	¿Qué hay hoy a Chiantá que hay que impasjar tu naquinta huir a Chispanyu, Canchita Misanácu?	6.892	es
Chapter6_170_170.wav	Uypa la kunata o arbuchichu miari.	2.4240625	es
Chapter6_171_171.wav	¿Uy para la cunata?	1.049	es
Chapter6_173_173.wav	Y ahora, cuy palata, meijan bais mi conata carangapachmonascunak.	4.54875	es
Chapter6_174_174.wav	Púcaví palata me jambazé a quípigca kunat.	3.2571875	es
Chapter6_175_175.wav	Ah, alímit.	1.48325	es
Chapter6_176_176.wav	Ari, Cajcamacana, cuy piscinami.	2.583875	es
Chapter6_177_177.wav	Y algey manda huipala, casi causa y manda huipala.	3.970625	es
Chapter6_179_179.wav	Ari, paikayana panga jamí.	2.3985	es
Chapter6_17_17.wav	¡Niukaya cepica, chaita manna rura y usancho!	3.942625	es
Chapter6_182_182.wav	¡Una enzata ha coche!	2.1611875	es
Chapter6_184_184.wav	¡Cuanan, Jata, Hakuichi!	1.7628125	es
Chapter6_18_18.wav	KANGUNA KARIMANAMI KANGITI	2.092375	es
Chapter6_19_19.wav	que es un mal causo y chuteo en un guiachian, que me han agitado en el fin de la noche.	5.2965625	es
Chapter6_1_1.wav	¡Cantan con nariz con guisí!	1.790125	es
Chapter6_20_20.wav	si no chari mana chari llambai o se han	3.036125	es
Chapter6_22_22.wav	¡Imaninghi!	1.14475	es
Chapter6_23_23.wav	Manacieri ya no canaba en gata charingichu	2.391875	es
Chapter6_24_24.wav	¡Mana puxa, cués!	1.5136875	es
Chapter6_27_27.wav	y en Cana Fangata Manacaris Pa'ka, ya en Gaja Uyachik Antamikanga.	4.9175	es
Chapter6_28_28.wav	¿Qué quien es que no es que hay que hacer?	2.7950625	es
Chapter6_30_30.wav	¿Utcais, y ni un cantipa, oís, eigunata, quichukunca?	3.4625625	es
Chapter6_35_35.wav	¡Ti-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-ki-	4.2259375	es
Chapter6_38_38.wav	Ni nada, fin y arriscar, mis jamón a junto.	2.09325	es
Chapter6_39_39.wav	¡Muyán ni weiza! ¡Mama, no sé ni si!	2.00275	es
Chapter6_40_40.wav	¡Gimba, huya, chiganta!	1.54525	es
Chapter6_41_41.wav	¡Jay, huya, cigan, tapaca! ¡Kicking a cidadita, cangining!	4.1170625	es
Chapter6_42_42.wav	¡Cai mantare manga pa'xamunji!	2.0000625	es
Chapter6_43_43.wav	¡Achimamamikangan! ¡Gienacho!	3.041875	es
Chapter6_44_44.wav	Manar a pipa, pasta y taca-caniche.	2.754375	es
Chapter6_45_45.wav	Sapa Zéramícan	1.44975	es
Chapter6_46_46.wav	y masina a tal panelka. ¡Murum en hacuchi!	3.8410625	es
Chapter6_47_47.wav	Su malcawse sutilan uya chiantaka, Zangkaita mana ushangajo neimi.	6.011125	es
Chapter6_49_49.wav	¡Pirata!	0.8485	es
Chapter6_4_4.wav	¡Raco, supais!	0.9016875	es
Chapter6_50_50.wav	Hasta huampis y metapisuras para mi seconcuna.	3.0735	es
Chapter6_51_51.wav	¡Eyes, exactamente, a Uchiza, Jatuna o a Sikunapak! ¡Qui te cambie conapak, huiza y conata, chura concuna!	6.567625	es
Chapter6_52_52.wav	La tuna ucucuna mantapis.	2.1003125	es
Chapter6_54_54.wav	¡Niukaya, chépeca! ¡Jatunata, vizya, chica universal, mi can!	3.73025	es
Chapter6_55_55.wav	¡Mana culpa, Jankan! ¡Chichunina!	2.1396875	es
Chapter6_56_56.wav	¡Tenga!	0.4905625	es
Chapter6_57_57.wav	¡Adiós! ¡Adiós!	4.146875	es
Chapter6_58_58.wav	que quincultita mucho ringici	2.3646875	es
Chapter6_5_5.wav	¡Imaningui!	0.7944375	es
Chapter6_62_62.wav	¡Fíjeta!	0.918375	es
Chapter6_66_66.wav	¡Rima griny puse a juez!	1.6278125	es
Chapter6_6_6.wav	Ay, ¿yaman mi mi?	1.5136875	es
Chapter6_70_70.wav	Man.	0.704125	es
Chapter6_71_71.wav	¡Ya hay meninos! Y angaja uya chiganta mi.	3.353875	es
Chapter6_73_73.wav	¡Pi, manau, rumaspaca! ¡Juchangmi!	2.7104375	es
Chapter6_75_75.wav	¡Pan, dan en guía!	1.15325	es
Chapter6_79_79.wav	Sinaka, ¡amutabai!	2.5954375	es
Chapter6_80_80.wav	¡Wakita, Isra!	1.0521875	es
Chapter6_81_81.wav	¡Ema, ni congui, chao!	1.2993125	es
Chapter6_87_87.wav	¡Ey, matamashigo!	1.1198125	es
Chapter6_89_89.wav	Sí, nada mío, sí, go.	1.6824375	es
Chapter6_8_8.wav	sumar causa y uyach y antamantaka, si uyach y antamami, que al paschba girca.	4.964125	es
Chapter6_90_90.wav	Sin apas, mi cuspa recupera.	2.951375	es
Chapter6_91_91.wav	¡Ni un canchip a dar pushca taca y asimisquican!	3.3970625	es
Chapter6_92_92.wav	Chiste de mi conmantapas, ya, ya, ya, y mish.	3.0681875	es
Chapter6_93_93.wav	¡Jáetá, mi riku, na kanki, masi!	2.3255625	es
Chapter6_94_94.wav	Cambagatarpuscaca, a Jihuahua no con agua en tarpús camí.	4.0123125	es
Chapter6_97_97.wav	Aminda Khan, Jackie	1.940125	es
Chapter6_98_98.wav	Manar a lluvia y pi japinichu.	2.0121875	es
Chapter6_99_99.wav	Háua Pachamantaka, o 6 caponchas y amorca.	2.9161875	es
Chapter6_9_9.wav	¡Gayri, Maikuna, Calima! ¡Samosch, samosch!	2.9255625	es
Chapter7_102_102.wav	¡Gicui!	0.618125	es
Chapter7_105_105.wav	¡Conanca, Nucantizna! ¡Achaja, jam, Coyo, porín!	3.7415	es
Chapter7_107_107.wav	Niüey, mas... Niüey, niüey	2.5059375	es
Chapter7_110_110.wav	Julián Síto	1.408375	es
Chapter7_111_111.wav	Y matan a sí, nao, o si hais cappurismo.	2.45225	es
Chapter7_112_112.wav	a masina y ay chuma	2.0516875	es
Chapter7_113_113.wav	Pai castacata y anapaita o Shangmi.	2.529125	es
Chapter7_117_117.wav	Cáica, que que que que que no es un apag, o a chari jam, caicachung y arries.	3.7820625	es
Chapter7_11_11.wav	Manchanaia y Mija Yunguy	2.4533125	es
Chapter7_121_121.wav	Ni way.	0.47175	es
Chapter7_124_124.wav	Sin nariz, tcharis, tcharis, tcharis, pachanca na cancha.	3.23575	es
Chapter7_125_125.wav	Yo ya ringí, ni opata ríjume chami, tú cuita punja ya tispa rihunga.	5.876125	es
Chapter7_129_129.wav	Ari, si no está paíseta me guarda mi tapas macancar	3.3035625	es
Chapter7_130_130.wav	pa'ika pa'ika, pa'ika, pa'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a'a	4.0814375	es
Chapter7_131_131.wav	que pinga y ya una paca, mai jam punjapas alímiquen.	4.9116875	es
Chapter7_133_133.wav	¡Cáimen se muy uchiza o algo!	1.92175	es
Chapter7_135_135.wav	Ana taita, mana	2.32	es
Chapter7_136_136.wav	Saki-ui	1.26675	es
Chapter7_137_137.wav	¡Cutima chasca, canga!	1.986875	es
Chapter7_138_138.wav	Amataka la waycho	2.232125	es
Chapter7_139_139.wav	¡A no manjecho!	1.0105625	es
Chapter7_140_140.wav	¡Sakiwai! ¡Sakiwai!	2.601875	es
Chapter7_141_141.wav	¡Ama-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-cam-	1.9078125	es
Chapter7_142_142.wav	¿Por qué te voy?	1.2915	es
Chapter7_143_143.wav	Caita... ¡Yucán, si se me hierte, no te aconexen!	3.685	es
Chapter7_146_146.wav	¿Gina pasnó capacomari pascán?	2.59825	es
Chapter7_147_147.wav	y a Cujón dañan conata y alíspago a Simancha y Arca.	3.4424375	es
Chapter7_148_148.wav	y a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los que se han llegado a los	7.3324375	es
Chapter7_149_149.wav	Cosa cansijo en biguáneo y ponió pesericorca.	3.305625	es
Chapter7_150_150.wav	Navuava y mata pasnichumonarkaju.	2.8293125	es
Chapter7_152_152.wav	¡Police!	0.972875	es
Chapter7_153_153.wav	Y mata!	0.46725	es
Chapter7_154_154.wav	Y ogracusata cuja cingapal misa muni!	2.6675625	es
Chapter7_155_155.wav	¿Y vanis para masí?	1.11175	es
Chapter7_156_156.wav	¡Biolashka manda!	1.375	es
Chapter7_157_157.wav	¡Adiós!	3.3501875	es
Chapter7_158_158.wav	¡Jika, incepto, shoot!	2.03675	es
Chapter7_159_159.wav	¡Y me chute que te apagía a Chanimi!	2.29875	es
Chapter7_160_160.wav	Ya he mandado que conan ya te amicusa te huisca chumonani.	3.5706875	es
Chapter7_162_162.wav	¡Qué espichi!	1.2825	es
Chapter7_163_163.wav	¡Manna, hagas un zaki-ka-kanga!	2.2703125	es
Chapter7_164_164.wav	¡Núcame! UPS PAMATESCAM.	1.8180625	es
Chapter7_166_166.wav	Machia, cuyspaca, acia, escánica.	2.652875	es
Chapter7_167_167.wav	¡Mateachos! ¡Paca! ¡Uf, huşkanika!	2.5860625	es
Chapter7_168_168.wav	Mafa conata chimbachina Jean-Dicare, que no te suena.	2.6804375	es
Chapter7_169_169.wav	¡Hambitar a Hambichuška ni!	1.6719375	es
Chapter7_16_16.wav	hasta acá y yo con la miki quingunata katina	3.1986875	es
Chapter7_172_172.wav	Ni nada, ya que te ha miduré, es que no.	2.0175	es
Chapter7_173_173.wav	Y maninki!	1.1483125	es
Chapter7_175_175.wav	¡Hárico y manda que ya te han guía!	1.683	es
Chapter7_176_176.wav	¡Caiwar mi guauaca! ¡Niena, yapa, guauaca, canga!	4.3963125	es
Chapter7_177_177.wav	Pai-pa, yo choco nada, yo chico, yo he oído, hace de hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy, hoy	4.7236875	es
Chapter7_178_178.wav	¡Ya ya, Changi!	0.98725	es
Chapter7_179_179.wav	Yo que caen y meten a la rara que ni chuch...	3.0611875	es
Chapter7_180_180.wav	Mama, yo no he caído ni hurcan y me...	3.2319375	es
Chapter7_181_181.wav	ni matan ahora ya na chucangi o si	2.6083125	es
Chapter7_182_182.wav	y un cacacán de migrini.	1.9970625	es
Chapter7_183_183.wav	¡Chainal ir una catauca o ataques una tamicar silpica o sagrinha!	4.473625	es
Chapter7_184_184.wav	que hay mi canso macausa y uyachi antas.	2.778625	es
Chapter7_185_185.wav	¡Siu, ¿jaki finia? ¿No hay bíecha chita, chareń, chima, si cuuna?	3.201625	es
Chapter7_186_186.wav	¡Chúvar mi oahuata manja chisca mandámica!	2.830875	es
Chapter7_187_187.wav	¡Siu ti con un ataque manavilla grintillo!	2.5315	es
Chapter7_192_192.wav	¡Ali Pacha!	0.932875	es
Chapter7_196_196.wav	Mán... Mácanos como una cincilla y maricona, y como una cincilla, como una cincilla.	8.334875	es
Chapter7_198_198.wav	Jatunjaki Kuna, Uarmihuahua Kuna, Tamanja Chikuna.	3.68775	es
Chapter7_199_199.wav	¡Hari, o a tapas!	1.29125	es
Chapter7_200_200.wav	¿Ceipa, chameca?	1.1158125	es
Chapter7_201_201.wav	hario a la tapas, harí a Kimbika, casina, zaki, kunaka, mana, tiánchuyuyuyánchuy y un cancha y jujata kunapi.	6.7128125	es
Chapter7_202_202.wav	¡A lo la ya que pasca!	1.744	es
Chapter7_203_203.wav	No, no, no.	2.0305625	es
Chapter7_204_204.wav	Nasi, nasi, nasi hasta guamirá.	2.7869375	es
Chapter7_209_209.wav	¡Cias, nos vemos en la pátia, Marika!	1.4790625	es
Chapter7_20_20.wav	O a ninguna caja en la escamina.	2.008375	es
Chapter7_210_210.wav	Mán a chug muchata pascha esquina chuma namunas pa'ca, narz y xisca con la mano zina.	6.381375	es
Chapter7_211_211.wav	No, ni nada ya está conla.	2.29625	es
Chapter7_212_212.wav	¡Tú, cuíta, vijana!	1.73025	es
Chapter7_215_215.wav	Tu cuy-conami tapongi chica y pistexolo va a cootir chichu.	3.5429375	es
Chapter7_216_216.wav	¡Napingaiwang! Moralismo hija.	2.579	es
Chapter7_21_21.wav	Sin apas hasta que quispiris camin.	2.1478125	es
Chapter7_220_220.wav	Sin apacha, caí rusa y conata, rusa, juzpa, camas y yo pa' y chanchig. Caí mas a musquemanda, caí piqui milisquemanda.	7.2235	es
Chapter7_221_221.wav	Tu paripashu.	0.9745	es
Chapter7_223_223.wav	Casi no habéis ya huarca.	1.2206875	es
Chapter7_224_224.wav	¡Paiuangai metá pasjima en Tijami! ¡Jay manda a mi nuka manga bija guancia!	4.0775625	es
Chapter7_225_225.wav	Ya que te ocuja, papi, ya ruano.	1.9191875	es
Chapter7_226_226.wav	¡Niokamana Ya-chanichu, Imagina Ya-Napanata!	3.0764375	es
Chapter7_227_227.wav	y matan y se llenan y masinata ya napasa.	3.210125	es
Chapter7_228_228.wav	Tienes que ir a la vida, no me lo he hecho, pero no me he hecho.	5.7530625	es
Chapter7_229_229.wav	Con nanga. Con nanga iba a estar un resuelvado.	4.763	es
Chapter7_23_23.wav	¡Ari, ya ya chan!	1.5346875	es
Chapter7_24_24.wav	¡Hasta cae yo con una mi-mi-kunata-iza!	2.83075	es
Chapter7_26_26.wav	Catepány waija.	1.363875	es
Chapter7_27_27.wav	Quim San Diguar Mi Konami Chai Picarka	2.6356875	es
Chapter7_28_28.wav	¡Cuchis ya! ¡Tocuí conata y a napas unis pa porinajo!	3.4844375	es
Chapter7_29_29.wav	pa'í con a pa' pucca y ahora voy pa' la cona'o en y'am casu' nis pa' yo ya'í con a'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'o'	5.722625	es
Chapter7_2_2.wav	¿Qué es que se ha llegado a la ciudad?	5.253125	es
Chapter7_31_31.wav	un ricocho	1.4208125	es
Chapter7_38_38.wav	¡Núcanchica manga con agua!	1.971625	es
Chapter7_3_3.wav	al vacunata ya espiris pa' yam canago pa' y con napatar puse vacunata tu cuima caronata yo ya yo	7.16775	es
Chapter7_43_43.wav	¡Ni nada pa' italica, chini!	2.832125	es
Chapter7_44_44.wav	O posición, se demanda, se ha ocupado con acá, mana, pa' y con acá, mana le caje yo.	5.7921875	es
Chapter7_45_45.wav	Rikuichi, Rikuichi	1.46725	es
Chapter7_47_47.wav	Si no paso a que unaca, no paso a mi mano a mi cunao a su círca.	5.096125	es
Chapter7_48_48.wav	¿Qué quingas, Jack, te acunata y ya, na' pangapach, chaita rusa conguen?	3.65725	es
Chapter7_49_49.wav	¡Mana conga!	1.2838125	es
Chapter7_4_4.wav	Alitanishpaka, New Canji Tukuchiri na Kunchi.	3.3410625	es
Chapter7_51_51.wav	y mata rurana que a pipas ruracho.	2.4723125	es
Chapter7_54_54.wav	Cheita, cheita de cuí!	1.5055625	es
Chapter7_55_55.wav	Oye, oye, que quien es, ¿todas quien es?	2.8205625	es
Chapter7_56_56.wav	y mata jatongi.	1.0549375	es
Chapter7_58_58.wav	¡Mana curquíua en pacta nicho!	2.0045	es
Chapter7_59_59.wav	Mas que yo te voy a purrir?	1.7253125	es
Chapter7_5_5.wav	Se inventa mi huasipita de piscacunaca, ¡me inventa alíquan!	4.5289375	es
Chapter7_60_60.wav	¡Giener, Gio, Giener, Gio!	1.017	es
Chapter7_61_61.wav	Sin apache, y malo o tal, me gusta por una fucha.	4.938125	es
Chapter7_62_62.wav	¡Sinami!	1.3145	es
Chapter7_63_63.wav	Sin embargo, ya ii mas si.	1.31125	es
Chapter7_67_67.wav	Oye	0.6499375	es
Chapter7_68_68.wav	¿Nachucai churacunata, rendi capagumonangi?	2.9534375	es
Chapter7_69_69.wav	Nali mi mas, ali mi	1.361375	es
Chapter7_70_70.wav	Sin após, caetaníos, hay mas, caetaníos.	2.409125	es
Chapter7_71_71.wav	Y mata.	0.7389375	es
Chapter7_72_72.wav	Canva Guarmi, Nacho Sira, Natalia Chan.	2.05225	es
Chapter7_73_73.wav	¡Ay, ya tengo que ver!	1.17325	es
Chapter7_74_74.wav	Chaipaca Alimicapang	1.5286875	es
Chapter7_76_76.wav	Sin así que no es un poco más.	1.4575625	es
Chapter7_77_77.wav	Chai, que hasta hoy me culquita charinguichi.	2.004125	es
Chapter7_78_78.wav	¡Hari! ¡Ushai, mami!	1.8949375	es
Chapter7_7_7.wav	Ay, que hay pica tamiagunaka, sin jitapacha, de lo vio sin la mi tamias pa'catejo.	5.736375	es
Chapter7_82_82.wav	¿Qué espitiüais ya?	1.2089375	es
Chapter7_85_85.wav	¿Qué es la mamá que hay con la manga, Gikuska?	2.8786875	es
Chapter7_88_88.wav	¡Nyokam! ¡Naya-chanichu-sina-pas! Su aliquis casca y huyeita-churas para acá, Nachali-Kangman, ¡Nyokayuyan!	7.66725	es
Chapter7_89_89.wav	Y matatachurasia.	1.1715	es
Chapter7_90_90.wav	¡Siu-Y-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-E-	1.4908125	es
Chapter7_91_91.wav	¡Ni cana, ya te ha nicho!	1.5219375	es
Chapter7_92_92.wav	¡Y matapos! ¡Y matapos!	1.51125	es
Chapter7_93_93.wav	¿Y manéis para que cae te chure?	2.16325	es
Chapter7_95_95.wav	¿Mana, ¿qué es? ¿Qué es?	2.6056875	es
Chapter7_96_96.wav	Con la mano de un día y más de que ya pa' un día.	2.847875	es
Chapter7_97_97.wav	¡Sinakonatta churrayo-sheng!	1.25175	es
Chapter7_99_99.wav	¡Cya Itali cachircan!	1.4660625	es
Chapter8_101_101.wav	y matártan y un cae, ni conni.	2.068	es
Chapter8_102_102.wav	¡Gangmi!	1.0493125	es
Chapter8_103_103.wav	Rikuushu, a mamanchaspa.	2.2484375	es
Chapter8_104_104.wav	¡Ama manchaichuwawa!	3.0035	es
Chapter8_105_105.wav	Ni huyuju raca.	2.5773125	es
Chapter8_106_106.wav	Ni	0.7829375	es
Chapter8_107_107.wav	¡Uy!	0.6895	es
Chapter8_108_108.wav	¡Raca!	0.7249375	es
Chapter8_109_109.wav	Mán, oja, oja, mán, ni un contipo que hay chata, que coja na mi canti, ya que na mi canti.	6.53175	es
Chapter8_10_10.wav	¡Jaita, como nos hauchado, Paktachi, usan ya, chú!	3.4615	es
Chapter8_110_110.wav	¡Sugma, narixíchka, ni conchiecta o hachtaxa, ni conchiecta o hachtaxa! ¡Nic-pimi! ¡Cya y mi ni conchiegaecha, tal o agréting!	7.1956875	es
